order_number,order_date,product_code,product_line,quantity_ordered,price_each,sales,country,year,month,quarter,product_id
10191,2003-11-20,S12_3380,Classic Cars,40,100.0,5590.0,Germany,2003,11,4,12
10203,2003-12-02,S12_3380,Classic Cars,20,100.0,2254.8,Spain,2003,12,4,12
10212,2004-01-16,S12_3380,Classic Cars,39,100.0,4946.76,Spain,2004,1,1,12
10225,2004-02-22,S12_3380,Classic Cars,25,99.82,2495.5,Switzerland,2004,2,1,12
10238,2004-04-09,S12_3380,Classic Cars,29,100.0,3167.38,Denmark,2004,4,2,12
10253,2004-06-01,S12_3380,Classic Cars,22,100.0,2402.84,UK,2004,6,2,12
10266,2004-07-06,S12_3380,Classic Cars,22,100.0,2454.54,Italy,2004,7,3,12
10276,2004-08-02,S12_3380,Classic Cars,47,100.0,5464.69,USA,2004,8,3,12
10287,2004-08-30,S12_3380,Classic Cars,45,100.0,4756.5,Switzerland,2004,8,3,12
10300,2003-10-04,S12_3380,Classic Cars,29,100.0,3984.6,Germany,2003,10,4,12
10310,2004-10-16,S12_3380,Classic Cars,24,100.0,3100.32,Germany,2004,10,4,12
10320,2004-11-03,S12_3380,Classic Cars,35,100.0,4850.3,Sweden,2004,11,4,12
10329,2004-11-15,S12_3380,Classic Cars,46,83.63,3846.98,USA,2004,11,4,12
10341,2004-11-24,S12_3380,Classic Cars,44,95.93,4220.92,Austria,2004,11,4,12
10363,2005-01-06,S12_3380,Classic Cars,34,96.73,3288.82,Finland,2005,1,1,12
10376,2005-02-08,S12_3380,Classic Cars,35,100.0,3987.2,USA,2005,2,1,12
10389,2005-03-03,S12_3380,Classic Cars,25,72.38,1809.5,Sweden,2005,3,1,12
10419,2005-05-17,S12_3380,Classic Cars,10,100.0,1092.2,Austria,2005,5,2,12
10105,2003-02-11,S12_3891,Classic Cars,29,100.0,4566.05,Denmark,2003,2,1,13
10117,2003-04-16,S12_3891,Classic Cars,39,100.0,5938.14,Singapore,2003,4,2,13
10127,2003-06-03,S12_3891,Classic Cars,42,100.0,8138.76,USA,2003,6,2,13
10142,2003-08-08,S12_3891,Classic Cars,46,100.0,9470.94,USA,2003,8,3,13
10153,2003-09-28,S12_3891,Classic Cars,49,100.0,7036.89,Spain,2003,9,3,13
10165,2003-10-22,S12_3891,Classic Cars,27,100.0,5559.03,Singapore,2003,10,4,13
10176,2003-11-06,S12_3891,Classic Cars,50,100.0,7872.5,Italy,2003,11,4,13
10185,2003-11-14,S12_3891,Classic Cars,43,100.0,7886.2,USA,2003,11,4,13
10196,2003-11-26,S12_3891,Classic Cars,38,100.0,7232.16,USA,2003,11,4,13
10208,2004-01-02,S12_3891,Classic Cars,20,100.0,3114.4,France,2004,1,1,13
10220,2004-02-12,S12_3891,Classic Cars,27,100.0,5045.22,Ireland,2004,2,1,13
10231,2004-03-19,S12_3891,Classic Cars,49,100.0,6952.12,Spain,2004,3,1,13
10247,2004-05-05,S12_3891,Classic Cars,27,100.0,4157.73,Finland,2004,5,2,13
10272,2004-07-20,S12_3891,Classic Cars,39,100.0,7962.24,USA,2004,7,3,13
10282,2004-08-20,S12_3891,Classic Cars,24,100.0,3778.8,USA,2004,8,3,13
10293,2004-09-09,S12_3891,Classic Cars,45,100.0,8253.0,Italy,2004,9,3,13
10306,2004-10-14,S12_3891,Classic Cars,20,100.0,3633.4,UK,2004,10,4,13
10314,2004-10-22,S12_3891,Classic Cars,36,100.0,6913.8,Denmark,2004,10,4,13
10325,2004-11-05,S12_3891,Classic Cars,24,100.0,2583.6,Norway,2004,11,4,13
10336,2004-11-20,S12_3891,Classic Cars,49,63.38,3105.62,France,2004,11,4,13
10349,2004-12-01,S12_3891,Classic Cars,26,100.0,4408.56,USA,2004,12,4,13
10359,2004-12-15,S12_3891,Classic Cars,49,62.09,3042.41,France,2004,12,4,13
10372,2005-01-26,S12_3891,Classic Cars,34,100.0,5941.5,Japan,2005,1,1,13
10382,2005-02-17,S12_3891,Classic Cars,34,95.35,3241.9,USA,2005,2,1,13
10396,2005-03-23,S12_3891,Classic Cars,33,100.0,6109.29,USA,2005,3,1,13
10413,2005-05-05,S12_3891,Classic Cars,22,100.0,3387.78,USA,2005,5,2,13
10108,2003-03-03,S12_3990,Classic Cars,39,89.38,3485.82,Philippines,2003,3,1,14
10122,2003-05-08,S12_3990,Classic Cars,32,63.84,2042.88,France,2003,5,2,14
10135,2003-07-02,S12_3990,Classic Cars,24,75.01,1800.24,USA,2003,7,3,14
10147,2003-09-05,S12_3990,Classic Cars,21,63.84,1340.64,USA,2003,9,3,14
10159,2003-10-10,S12_3990,Classic Cars,24,73.42,1762.08,USA,2003,10,4,14
10169,2003-11-04,S12_3990,Classic Cars,36,63.84,2298.24,Australia,2003,11,4,14
10181,2003-11-12,S12_3990,Classic Cars,20,81.4,1628.0,Norway,2003,11,4,14
10191,2003-11-20,S12_3990,Classic Cars,30,64.64,1939.2,Germany,2003,11,4,14
10203,2003-12-02,S12_3990,Classic Cars,44,82.99,3651.56,Spain,2003,12,4,14
10211,2004-01-15,S12_3990,Classic Cars,28,92.57,2591.96,France,2004,1,1,14
10225,2004-02-22,S12_3990,Classic Cars,37,77.41,2864.17,Switzerland,2004,2,1,14
10238,2004-04-09,S12_3990,Classic Cars,20,74.21,1484.2,Denmark,2004,4,2,14
10253,2004-06-01,S12_3990,Classic Cars,25,90.17,2254.25,UK,2004,6,2,14
10266,2004-07-06,S12_3990,Classic Cars,35,76.61,2681.35,Italy,2004,7,3,14
10276,2004-08-02,S12_3990,Classic Cars,38,83.79,3184.02,USA,2004,8,3,14
10287,2004-08-30,S12_3990,Classic Cars,41,69.43,2846.63,Switzerland,2004,8,3,14
10300,2003-10-04,S12_3990,Classic Cars,22,76.61,1685.42,Germany,2003,10,4,14
10310,2004-10-16,S12_3990,Classic Cars,49,81.4,3988.6,Germany,2004,10,4,14
10320,2004-11-03,S12_3990,Classic Cars,38,73.42,2789.96,Sweden,2004,11,4,14
10329,2004-11-15,S12_3990,Classic Cars,33,100.0,3607.56,USA,2004,11,4,14
10341,2004-11-24,S12_3990,Classic Cars,36,93.56,3368.16,Austria,2004,11,4,14
10363,2005-01-06,S12_3990,Classic Cars,34,81.62,2775.08,Finland,2005,1,1,14
10377,2005-02-09,S12_3990,Classic Cars,24,67.83,1627.92,Finland,2005,2,1,14
10389,2005-03-03,S12_3990,Classic Cars,36,70.26,2529.36,Sweden,2005,3,1,14
10419,2005-05-17,S12_3990,Classic Cars,34,90.17,3065.78,Austria,2005,5,2,14
10104,2003-01-31,S12_4473,Trucks and Buses,41,100.0,4615.78,Spain,2003,1,1,15
10115,2003-04-04,S12_4473,Trucks and Buses,46,100.0,5723.78,USA,2003,4,2,15
10127,2003-06-03,S12_4473,Trucks and Buses,24,100.0,2559.6,USA,2003,6,2,15
10141,2003-08-01,S12_4473,Trucks and Buses,21,100.0,2140.11,Finland,2003,8,3,15
10151,2003-09-21,S12_4473,Trucks and Buses,24,100.0,3327.6,Finland,2003,9,3,15
10165,2003-10-22,S12_4473,Trucks and Buses,48,100.0,6825.6,Singapore,2003,10,4,15
10175,2003-11-06,S12_4473,Trucks and Buses,26,100.0,3543.28,UK,2003,11,4,15
10184,2003-11-14,S12_4473,Trucks and Buses,37,100.0,4516.22,Spain,2003,11,4,15
10195,2003-11-25,S12_4473,Trucks and Buses,49,100.0,6445.46,USA,2003,11,4,15
10207,2003-12-09,S12_4473,Trucks and Buses,34,99.54,3384.36,USA,2003,12,4,15
10219,2004-02-10,S12_4473,Trucks and Buses,48,100.0,4891.68,USA,2004,2,1,15
10229,2004-03-11,S12_4473,Trucks and Buses,36,100.0,4521.96,USA,2004,3,1,15
10246,2004-05-05,S12_4473,Trucks and Buses,46,100.0,5069.66,Spain,2004,5,2,15
10259,2004-06-15,S12_4473,Trucks and Buses,46,100.0,6541.2,Singapore,2004,6,2,15
10271,2004-07-20,S12_4473,Trucks and Buses,31,97.17,3012.27,USA,2004,7,3,15
10281,2004-08-19,S12_4473,Trucks and Buses,41,100.0,5247.18,USA,2004,8,3,15
10292,2004-09-08,S12_4473,Trucks and Buses,21,100.0,2214.87,USA,2004,9,3,15
10305,2004-10-13,S12_4473,Trucks and Buses,38,100.0,4773.18,USA,2004,10,4,15
10314,2004-10-22,S12_4473,Trucks and Buses,45,100.0,6185.7,Denmark,2004,10,4,15
10324,2004-11-05,S12_4473,Trucks and Buses,26,58.38,1517.88,USA,2004,11,4,15
10336,2004-11-20,S12_4473,Trucks and Buses,38,100.0,6372.6,France,2004,11,4,15
10349,2004-12-01,S12_4473,Trucks and Buses,48,100.0,5232.96,USA,2004,12,4,15
10358,2004-12-10,S12_4473,Trucks and Buses,42,64.16,2694.72,Spain,2004,12,4,15
10371,2005-01-23,S12_4473,Trucks and Buses,49,35.71,1749.79,USA,2005,1,1,15
10382,2005-02-17,S12_4473,Trucks and Buses,32,66.58,2130.56,USA,2005,2,1,15
10412,2005-05-03,S12_4473,Trucks and Buses,54,100.0,5951.34,Spain,2005,5,2,15
10425,2005-05-31,S12_4473,Trucks and Buses,33,100.0,4692.6,France,2005,5,2,15
10108,2003-03-03,S12_4675,Classic Cars,36,100.0,3731.04,Philippines,2003,3,1,16
10122,2003-05-08,S12_4675,Classic Cars,20,100.0,2142.0,France,2003,5,2,16
10135,2003-07-02,S12_4675,Classic Cars,29,97.89,2838.81,USA,2003,7,3,16
10147,2003-09-05,S12_4675,Classic Cars,33,97.89,3230.37,USA,2003,9,3,16
10160,2003-10-11,S12_4675,Classic Cars,50,100.0,5182.0,USA,2003,10,4,16
10170,2003-11-04,S12_4675,Classic Cars,41,100.0,4391.1,Austria,2003,11,4,16
10181,2003-11-12,S12_4675,Classic Cars,36,100.0,4477.32,Norway,2003,11,4,16
10192,2003-11-20,S12_4675,Classic Cars,27,100.0,3544.56,USA,2003,11,4,16
10203,2003-12-02,S12_4675,Classic Cars,47,100.0,5195.85,Spain,2003,12,4,16
10212,2004-01-16,S12_4675,Classic Cars,33,100.0,4180.44,Spain,2004,1,1,16
10225,2004-02-22,S12_4675,Classic Cars,21,100.0,2684.43,Switzerland,2004,2,1,16
10239,2004-04-12,S12_4675,Classic Cars,21,93.28,1958.88,Finland,2004,4,2,16
10253,2004-06-01,S12_4675,Classic Cars,41,100.0,4910.57,UK,2004,6,2,16
10266,2004-07-06,S12_4675,Classic Cars,40,100.0,4468.4,Italy,2004,7,3,16
10277,2004-08-04,S12_4675,Classic Cars,28,100.0,3127.88,Singapore,2004,8,3,16
10287,2004-08-30,S12_4675,Classic Cars,23,100.0,2675.13,Switzerland,2004,8,3,16
10300,2003-10-04,S12_4675,Classic Cars,23,100.0,2807.61,Germany,2003,10,4,16
10310,2004-10-16,S12_4675,Classic Cars,25,100.0,2504.75,Germany,2004,10,4,16
10321,2004-11-04,S12_4675,Classic Cars,24,100.0,2984.88,USA,2004,11,4,16
10329,2004-11-15,S12_4675,Classic Cars,39,64.74,2524.86,USA,2004,11,4,16
10341,2004-11-24,S12_4675,Classic Cars,55,75.2,4136.0,Austria,2004,11,4,16
10363,2005-01-06,S12_4675,Classic Cars,46,88.45,4068.7,Finland,2005,1,1,16
10377,2005-02-09,S12_4675,Classic Cars,50,100.0,5182.0,Finland,2005,2,1,16
10389,2005-03-03,S12_4675,Classic Cars,47,100.0,5243.79,Sweden,2005,3,1,16
10405,2005-04-14,S12_4675,Classic Cars,97,93.28,9048.16,France,2005,4,2,16
10419,2005-05-17,S12_4675,Classic Cars,32,100.0,3832.64,Austria,2005,5,2,16
10103,2003-01-29,S18_1097,Trucks and Buses,35,100.0,3920.0,Norway,2003,1,1,17
10113,2003-03-26,S18_1097,Trucks and Buses,49,100.0,4916.66,USA,2003,3,1,17
10126,2003-05-28,S18_1097,Trucks and Buses,38,100.0,3857.0,Spain,2003,5,2,17
10140,2003-07-24,S18_1097,Trucks and Buses,32,100.0,4181.44,USA,2003,7,3,17
10150,2003-09-19,S18_1097,Trucks and Buses,34,100.0,4641.0,Singapore,2003,9,3,17
10164,2003-10-21,S18_1097,Trucks and Buses,36,99.17,3570.12,Austria,2003,10,4,17
10174,2003-11-06,S18_1097,Trucks and Buses,48,93.34,4480.32,Australia,2003,11,4,17
10183,2003-11-13,S18_1097,Trucks and Buses,21,96.84,2033.64,USA,2003,11,4,17
10194,2003-11-25,S18_1097,Trucks and Buses,21,93.34,1960.14,France,2003,11,4,17
10206,2003-12-05,S18_1097,Trucks and Buses,34,100.0,3966.78,Canada,2003,12,4,17
10215,2004-01-29,S18_1097,Trucks and Buses,46,100.0,5152.0,USA,2004,1,1,17
10228,2004-03-10,S18_1097,Trucks and Buses,32,100.0,3360.0,USA,2004,3,1,17
10245,2004-05-04,S18_1097,Trucks and Buses,29,100.0,3451.0,USA,2004,5,2,17
10258,2004-06-15,S18_1097,Trucks and Buses,41,100.0,5453.0,Japan,2004,6,2,17
10270,2004-07-19,S18_1097,Trucks and Buses,43,96.84,4164.12,Australia,2004,7,3,17
10280,2004-08-17,S18_1097,Trucks and Buses,24,100.0,2800.08,Italy,2004,8,3,17
10291,2004-09-08,S18_1097,Trucks and Buses,41,100.0,4687.94,Sweden,2004,9,3,17
10304,2004-10-11,S18_1097,Trucks and Buses,46,98.0,4508.0,France,2004,10,4,17
10312,2004-10-21,S18_1097,Trucks and Buses,32,100.0,4181.44,USA,2004,10,4,17
10322,2004-11-04,S18_1097,Trucks and Buses,22,100.0,2251.04,USA,2004,11,4,17
10333,2004-11-18,S18_1097,Trucks and Buses,29,40.25,1167.25,USA,2004,11,4,17
10347,2004-11-29,S18_1097,Trucks and Buses,42,49.6,2083.2,Australia,2004,11,4,17
10357,2004-12-10,S18_1097,Trucks and Buses,39,98.0,3822.0,USA,2004,12,4,17
10370,2005-01-20,S18_1097,Trucks and Buses,27,100.0,3911.49,Australia,2005,1,1,17
10381,2005-02-17,S18_1097,Trucks and Buses,48,98.0,4704.0,USA,2005,2,1,17
10391,2005-03-09,S18_1097,Trucks and Buses,29,85.1,2467.9,Australia,2005,3,1,17
10411,2005-05-01,S18_1097,Trucks and Buses,27,100.0,3213.0,Canada,2005,5,2,17
10424,2005-05-31,S18_1097,Trucks and Buses,54,100.0,7182.0,Spain,2005,5,2,17
10109,2003-03-10,S18_1129,Classic Cars,26,100.0,4379.18,USA,2003,3,1,18
10122,2003-05-08,S18_1129,Classic Cars,34,100.0,5004.8,France,2003,5,2,18
10136,2003-07-04,S18_1129,Classic Cars,25,100.0,3644.75,France,2003,7,3,18
10148,2003-09-11,S18_1129,Classic Cars,23,100.0,2702.04,Australia,2003,9,3,18
10161,2003-10-17,S18_1129,Classic Cars,28,100.0,3764.88,Denmark,2003,10,4,18
10171,2003-11-05,S18_1129,Classic Cars,35,100.0,4508.0,Canada,2003,11,4,18
10181,2003-11-12,S18_1129,Classic Cars,44,100.0,5418.16,Norway,2003,11,4,18
10192,2003-11-20,S18_1129,Classic Cars,22,100.0,3300.66,USA,2003,11,4,18
10204,2003-12-02,S18_1129,Classic Cars,42,100.0,6182.4,USA,2003,12,4,18
10212,2004-01-16,S18_1129,Classic Cars,29,100.0,4186.73,Spain,2004,1,1,18
10225,2004-02-22,S18_1129,Classic Cars,32,100.0,4529.28,Switzerland,2004,2,1,18
10240,2004-04-13,S18_1129,Classic Cars,41,100.0,5628.89,Japan,2004,4,2,18
10253,2004-06-01,S18_1129,Classic Cars,26,100.0,3054.48,UK,2004,6,2,18
10266,2004-07-06,S18_1129,Classic Cars,21,100.0,2526.51,Italy,2004,7,3,18
10278,2004-08-06,S18_1129,Classic Cars,34,100.0,4667.86,USA,2004,8,3,18
10287,2004-08-30,S18_1129,Classic Cars,41,100.0,6499.32,Switzerland,2004,8,3,18
10301,2003-10-05,S18_1129,Classic Cars,37,100.0,5917.78,Norway,2003,10,4,18
10310,2004-10-16,S18_1129,Classic Cars,37,100.0,6231.91,Germany,2004,10,4,18
10321,2004-11-04,S18_1129,Classic Cars,41,100.0,5803.14,USA,2004,11,4,18
10331,2004-11-17,S18_1129,Classic Cars,46,100.0,6434.02,USA,2004,11,4,18
10342,2004-11-24,S18_1129,Classic Cars,40,100.0,6454.4,Australia,2004,11,4,18
10356,2004-12-09,S18_1129,Classic Cars,43,97.6,4196.8,France,2004,12,4,18
10365,2005-01-07,S18_1129,Classic Cars,30,87.06,2611.8,USA,2005,1,1,18
10377,2005-02-09,S18_1129,Classic Cars,35,100.0,5895.05,Finland,2005,2,1,18
10390,2005-03-04,S18_1129,Classic Cars,36,93.77,3375.72,USA,2005,3,1,18
10406,2005-04-15,S18_1129,Classic Cars,61,100.0,8374.69,Denmark,2005,4,2,18
10419,2005-05-17,S18_1129,Classic Cars,38,100.0,4464.24,Austria,2005,5,2,18
10102,2003-01-10,S18_1342,Vintage Cars,39,100.0,4808.31,USA,2003,1,1,19
10111,2003-03-25,S18_1342,Vintage Cars,33,99.66,3288.78,USA,2003,3,1,19
10125,2003-05-21,S18_1342,Vintage Cars,32,100.0,3254.72,Australia,2003,5,2,19
10139,2003-07-16,S18_1342,Vintage Cars,31,100.0,3184.94,Australia,2003,7,3,19
10149,2003-09-12,S18_1342,Vintage Cars,50,100.0,5907.5,USA,2003,9,3,19
10162,2003-10-18,S18_1342,Vintage Cars,48,91.44,4389.12,USA,2003,10,4,19
10173,2003-11-05,S18_1342,Vintage Cars,43,100.0,5036.16,Italy,2003,11,4,19
10182,2003-11-12,S18_1342,Vintage Cars,25,87.33,2183.25,USA,2003,11,4,19
10193,2003-11-21,S18_1342,Vintage Cars,28,100.0,3106.88,Australia,2003,11,4,19
10205,2003-12-03,S18_1342,Vintage Cars,36,100.0,3735.72,Spain,2003,12,4,19
10215,2004-01-29,S18_1342,Vintage Cars,27,89.38,2413.26,USA,2004,1,1,19
10227,2004-03-02,S18_1342,Vintage Cars,25,100.0,2953.75,France,2004,3,1,19
10244,2004-04-29,S18_1342,Vintage Cars,40,100.0,4684.8,Spain,2004,4,2,19
10256,2004-06-08,S18_1342,Vintage Cars,34,95.55,3248.7,Denmark,2004,6,2,19
10280,2004-08-17,S18_1342,Vintage Cars,50,100.0,5239.5,Italy,2004,8,3,19
10289,2004-09-03,S18_1342,Vintage Cars,38,100.0,4567.98,Norway,2004,9,3,19
10304,2004-10-11,S18_1342,Vintage Cars,37,95.55,3535.35,France,2004,10,4,19
10312,2004-10-21,S18_1342,Vintage Cars,43,89.38,3843.34,USA,2004,10,4,19
10322,2004-11-04,S18_1342,Vintage Cars,43,86.3,3710.9,USA,2004,11,4,19
10332,2004-11-17,S18_1342,Vintage Cars,46,95.13,4375.98,UK,2004,11,4,19
10346,2004-11-29,S18_1342,Vintage Cars,42,36.11,1516.62,USA,2004,11,4,19
10356,2004-12-09,S18_1342,Vintage Cars,50,50.18,2509.0,France,2004,12,4,19
10369,2005-01-20,S18_1342,Vintage Cars,44,100.0,9240.44,USA,2005,1,1,19
10380,2005-02-16,S18_1342,Vintage Cars,27,93.16,2515.32,Spain,2005,2,1,19
10391,2005-03-09,S18_1342,Vintage Cars,35,100.0,5548.9,Australia,2005,3,1,19
10422,2005-05-30,S18_1342,Vintage Cars,51,95.55,4873.05,USA,2005,5,2,19
10102,2003-01-10,S18_1367,Vintage Cars,41,50.14,2055.74,USA,2003,1,1,20
10111,2003-03-25,S18_1367,Vintage Cars,48,49.06,2354.88,USA,2003,3,1,20
10126,2003-05-28,S18_1367,Vintage Cars,42,54.99,2309.58,Spain,2003,5,2,20
10139,2003-07-16,S18_1367,Vintage Cars,49,43.13,2113.37,Australia,2003,7,3,20
10149,2003-09-12,S18_1367,Vintage Cars,30,58.22,1746.6,USA,2003,9,3,20
10162,2003-10-18,S18_1367,Vintage Cars,45,51.21,2304.45,USA,2003,10,4,20
10173,2003-11-05,S18_1367,Vintage Cars,48,44.21,2122.08,Italy,2003,11,4,20
10182,2003-11-12,S18_1367,Vintage Cars,32,54.45,1742.4,USA,2003,11,4,20
10193,2003-11-21,S18_1367,Vintage Cars,46,53.37,2455.02,Australia,2003,11,4,20
10205,2003-12-03,S18_1367,Vintage Cars,48,63.61,3053.28,Spain,2003,12,4,20
10215,2004-01-29,S18_1367,Vintage Cars,33,43.13,1423.29,USA,2004,1,1,20
10227,2004-03-02,S18_1367,Vintage Cars,31,48.52,1504.12,France,2004,3,1,20
10244,2004-04-29,S18_1367,Vintage Cars,20,58.22,1164.4,Spain,2004,4,2,20
10256,2004-06-08,S18_1367,Vintage Cars,29,51.75,1500.75,Denmark,2004,6,2,20
10280,2004-08-17,S18_1367,Vintage Cars,27,57.68,1557.36,Italy,2004,8,3,20
10289,2004-09-03,S18_1367,Vintage Cars,24,56.07,1345.68,Norway,2004,9,3,20
10304,2004-10-11,S18_1367,Vintage Cars,37,48.52,1795.24,France,2004,10,4,20
10312,2004-10-21,S18_1367,Vintage Cars,25,44.21,1105.25,USA,2004,10,4,20
10322,2004-11-04,S18_1367,Vintage Cars,41,57.68,2364.88,USA,2004,11,4,20
10332,2004-11-17,S18_1367,Vintage Cars,27,89.89,2427.03,UK,2004,11,4,20
10347,2004-11-29,S18_1367,Vintage Cars,21,58.95,1237.95,Australia,2004,11,4,20
10356,2004-12-09,S18_1367,Vintage Cars,22,72.41,1593.02,France,2004,12,4,20
10369,2005-01-20,S18_1367,Vintage Cars,32,98.63,3156.16,USA,2005,1,1,20
10381,2005-02-17,S18_1367,Vintage Cars,25,52.83,1320.75,USA,2005,2,1,20
10391,2005-03-09,S18_1367,Vintage Cars,42,100.0,4998.0,Australia,2005,3,1,20
10422,2005-05-30,S18_1367,Vintage Cars,25,51.75,1293.75,USA,2005,5,2,20
10110,2003-03-18,S18_1589,Classic Cars,37,100.0,5433.08,UK,2003,3,1,21
10123,2003-05-20,S18_1589,Classic Cars,26,100.0,3073.72,France,2003,5,2,21
10137,2003-07-10,S18_1589,Classic Cars,44,99.55,4380.2,France,2003,7,3,21
10148,2003-09-11,S18_1589,Classic Cars,47,100.0,5848.68,Australia,2003,9,3,21
10161,2003-10-17,S18_1589,Classic Cars,43,100.0,6153.73,Denmark,2003,10,4,21
10172,2003-11-05,S18_1589,Classic Cars,42,100.0,4965.24,USA,2003,11,4,21
10181,2003-11-12,S18_1589,Classic Cars,42,100.0,5435.64,Norway,2003,11,4,21
10192,2003-11-20,S18_1589,Classic Cars,29,100.0,4258.36,USA,2003,11,4,21
10204,2003-12-02,S18_1589,Classic Cars,40,100.0,4032.0,USA,2003,12,4,21
10212,2004-01-16,S18_1589,Classic Cars,38,100.0,4492.36,Spain,2004,1,1,21
10226,2004-02-26,S18_1589,Classic Cars,38,100.0,4161.38,USA,2004,2,1,21
10241,2004-04-13,S18_1589,Classic Cars,21,100.0,2508.66,France,2004,4,2,21
10253,2004-06-01,S18_1589,Classic Cars,24,100.0,3374.88,UK,2004,6,2,21
10266,2004-07-06,S18_1589,Classic Cars,36,100.0,5196.6,Italy,2004,7,3,21
10278,2004-08-06,S18_1589,Classic Cars,23,100.0,2604.52,USA,2004,8,3,21
10288,2004-09-01,S18_1589,Classic Cars,20,100.0,2936.8,Singapore,2004,9,3,21
10301,2003-10-05,S18_1589,Classic Cars,32,100.0,3424.64,Norway,2003,10,4,21
10311,2004-10-16,S18_1589,Classic Cars,29,100.0,2923.2,Spain,2004,10,4,21
10321,2004-11-04,S18_1589,Classic Cars,44,100.0,4489.76,USA,2004,11,4,21
10331,2004-11-17,S18_1589,Classic Cars,44,100.0,4849.24,USA,2004,11,4,21
10343,2004-11-24,S18_1589,Classic Cars,36,100.0,5848.92,France,2004,11,4,21
10367,2005-01-12,S18_1589,Classic Cars,49,56.3,2758.7,USA,2005,1,1,21
10378,2005-02-10,S18_1589,Classic Cars,34,42.64,1449.76,Spain,2005,2,1,21
10407,2005-04-22,S18_1589,Classic Cars,59,100.0,7048.14,USA,2005,4,2,21
10419,2005-05-17,S18_1589,Classic Cars,37,100.0,5202.94,Austria,2005,5,2,21
10106,2003-02-17,S18_1662,Planes,36,100.0,5279.4,Italy,2003,2,1,22
10119,2003-04-28,S18_1662,Planes,43,100.0,6916.12,Austria,2003,4,2,22
10131,2003-06-16,S18_1662,Planes,21,100.0,2781.66,USA,2003,6,2,22
10143,2003-08-10,S18_1662,Planes,32,100.0,5248.0,USA,2003,8,3,22
10155,2003-10-06,S18_1662,Planes,38,100.0,6531.44,Finland,2003,10,4,22
10167,2003-10-23,S18_1662,Planes,43,100.0,5763.72,Sweden,2003,10,4,22
10178,2003-11-08,S18_1662,Planes,42,100.0,6490.68,France,2003,11,4,22
10186,2003-11-14,S18_1662,Planes,32,100.0,6004.8,UK,2003,11,4,22
10198,2003-11-27,S18_1662,Planes,42,100.0,7483.98,Philippines,2003,11,4,22
10210,2004-01-12,S18_1662,Planes,31,100.0,5719.5,Japan,2004,1,1,22
10222,2004-02-19,S18_1662,Planes,49,100.0,6954.08,USA,2004,2,1,22
10250,2004-05-11,S18_1662,Planes,45,100.0,8160.3,USA,2004,5,2,22
10262,2004-06-24,S18_1662,Planes,49,100.0,6567.96,Spain,2004,6,2,22
10274,2004-07-21,S18_1662,Planes,41,100.0,6724.0,USA,2004,7,3,22
10284,2004-08-21,S18_1662,Planes,45,100.0,5747.85,Norway,2004,8,3,22
10296,2004-09-15,S18_1662,Planes,36,100.0,5676.84,Germany,2004,9,3,22
10307,2004-10-14,S18_1662,Planes,39,100.0,7379.97,USA,2004,10,4,22
10316,2004-11-01,S18_1662,Planes,27,100.0,3704.13,UK,2004,11,4,22
10327,2004-11-10,S18_1662,Planes,25,100.0,2804.75,Denmark,2004,11,4,22
10338,2004-11-22,S18_1662,Planes,41,100.0,5624.79,Belgium,2004,11,4,22
10351,2004-12-03,S18_1662,Planes,39,99.52,3881.28,UK,2004,12,4,22
10373,2005-01-31,S18_1662,Planes,28,57.55,1611.4,Finland,2005,1,1,22
10386,2005-03-01,S18_1662,Planes,25,54.57,1364.25,Spain,2005,3,1,22
10398,2005-03-30,S18_1662,Planes,33,100.0,4215.09,France,2005,3,1,22
10400,2005-04-01,S18_1662,Planes,34,100.0,6433.82,USA,2005,4,2,22
10416,2005-05-10,S18_1662,Planes,24,100.0,4352.16,Italy,2005,5,2,22
10100,2003-01-06,S18_1749,Vintage Cars,30,100.0,5151.0,USA,2003,1,1,23
10110,2003-03-18,S18_1749,Vintage Cars,42,100.0,6069.0,UK,2003,3,1,23
10124,2003-05-21,S18_1749,Vintage Cars,21,100.0,2856.0,USA,2003,5,2,23
10149,2003-09-12,S18_1749,Vintage Cars,34,100.0,5375.4,USA,2003,9,3,23
10162,2003-10-18,S18_1749,Vintage Cars,29,100.0,5176.5,USA,2003,10,4,23
10173,2003-11-05,S18_1749,Vintage Cars,24,100.0,3508.8,Italy,2003,11,4,23
10182,2003-11-12,S18_1749,Vintage Cars,44,100.0,7554.8,USA,2003,11,4,23
10193,2003-11-21,S18_1749,Vintage Cars,21,100.0,3141.6,Australia,2003,11,4,23
10204,2003-12-02,S18_1749,Vintage Cars,33,100.0,5890.5,USA,2003,12,4,23
10214,2004-01-26,S18_1749,Vintage Cars,30,100.0,5967.0,Spain,2004,1,1,23
10227,2004-03-02,S18_1749,Vintage Cars,26,100.0,3712.8,France,2004,3,1,23
10241,2004-04-13,S18_1749,Vintage Cars,41,100.0,7597.3,France,2004,4,2,23
10280,2004-08-17,S18_1749,Vintage Cars,26,100.0,3668.6,Italy,2004,8,3,23
10288,2004-09-01,S18_1749,Vintage Cars,32,100.0,5875.2,Singapore,2004,9,3,23
10302,2003-10-06,S18_1749,Vintage Cars,43,100.0,7310.0,UK,2003,10,4,23
10312,2004-10-21,S18_1749,Vintage Cars,48,100.0,8078.4,USA,2004,10,4,23
10331,2004-11-17,S18_1749,Vintage Cars,44,74.04,3257.76,USA,2004,11,4,23
